date,state,district,pincode,age_0_5,age_5_17,age_17_plus
2025-09-02,Andhra Pradesh,Sri Potti Sriramulu Nellore,524403.0,3.0,0.0,0.0
2025-09-02,Andhra Pradesh,Sri Potti Sriramulu Nellore,524405.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Sri Potti Sriramulu Nellore,524407.0,2.0,0.0,0.0
2025-09-02,Telangana,Nizamabad,503187.0,1.0,0.0,0.0
2025-09-02,Telangana,Nizamabad,503302.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Palnadu,522613.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Palnadu,522647.0,1.0,0.0,1.0
2025-09-02,Andhra Pradesh,Parvathipuram Manyam,532462.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Parvathipuram Manyam,535523.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Parvathipuram Manyam,535524.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523002.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523115.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523167.0,0.0,1.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523211.0,4.0,1.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523212.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523213.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523226.0,4.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523227.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523228.0,0.0,1.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523291.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523304.0,2.0,1.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523315.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523334.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Prakasam,523373.0,1.0,0.0,0.0
2025-09-02,Telangana,Rangareddi,500076.0,1.0,0.0,0.0
2025-09-02,Telangana,Rangareddi,500087.0,3.0,0.0,0.0
2025-09-02,Telangana,Rangareddi,501141.0,1.0,0.0,0.0
2025-09-02,Telangana,Rangareddi,501359.0,2.0,0.0,0.0
2025-09-02,Telangana,Rangareddi,501510.0,2.0,0.0,0.0
2025-09-02,Telangana,Rangareddi,509337.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Sri Potti Sriramulu Nellore,524343.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Sri Sathya Sai,515271.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Sri Sathya Sai,515531.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532216.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532222.0,3.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532291.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532312.0,7.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532322.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532401.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532402.0,3.0,0.0,0.0
2025-09-02,Andhra Pradesh,Srikakulam,532428.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Tirupati,517193.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Tirupati,517502.0,1.0,1.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,530001.0,3.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,530002.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,530026.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,530040.0,5.0,1.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,530044.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,531001.0,1.0,1.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,531024.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,531033.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,531034.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,531162.0,8.0,0.0,0.0
2025-09-02,Andhra Pradesh,Visakhapatnam,531219.0,3.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535006.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535128.0,4.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535214.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535215.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535281.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535521.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535546.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535573.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,Vizianagaram,535578.0,5.0,0.0,0.0
2025-09-02,Telangana,Warangal,506002.0,1.0,0.0,0.0
2025-09-02,Telangana,Warangal,506164.0,1.0,1.0,0.0
2025-09-02,Telangana,Warangal,506319.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,507114.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534123.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534124.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534146.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534235.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534239.0,1.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534342.0,2.0,1.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534447.0,4.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534450.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,West Godavari,534452.0,2.0,0.0,0.0
2025-09-02,Andhra Pradesh,Y.S.R. Kadapa,516003.0,0.0,0.0,1.0
2025-09-02,Andhra Pradesh,Y.S.R. Kadapa,516329.0,1.0,0.0,0.0
2025-09-02,Arunachal Pradesh,Longding,792131.0,6.0,9.0,0.0
2025-09-02,Arunachal Pradesh,West Kameng,790001.0,0.0,1.0,0.0
2025-09-02,Arunachal Pradesh,West Siang,791125.0,0.0,1.0,0.0
2025-09-02,Assam,Baksa,781318.0,1.0,0.0,0.0
2025-09-02,Assam,Baksa,781346.0,1.0,1.0,0.0
2025-09-02,Assam,Baksa,781360.0,17.0,4.0,0.0
2025-09-02,Assam,Barpeta,781301.0,3.0,2.0,0.0
2025-09-02,Assam,Barpeta,781314.0,12.0,3.0,0.0
2025-09-02,Assam,Barpeta,781316.0,14.0,4.0,1.0
2025-09-02,Assam,Barpeta,781329.0,12.0,0.0,0.0
2025-09-02,Assam,Biswanath,784168.0,2.0,0.0,1.0
2025-09-02,Assam,Biswanath,784184.0,1.0,0.0,0.0
2025-09-02,Assam,Bongaigaon,783371.0,4.0,0.0,0.0
2025-09-02,Assam,Bongaigaon,783372.0,1.0,1.0,0.0
2025-09-02,Assam,Bongaigaon,783388.0,9.0,4.0,0.0
2025-09-02,Assam,Cachar,788015.0,3.0,1.0,0.0
2025-09-02,Assam,Cachar,788025.0,1.0,2.0,0.0
2025-09-02,Assam,Cachar,788102.0,0.0,2.0,0.0
2025-09-02,Assam,Cachar,788106.0,2.0,0.0,0.0
2025-09-02,Assam,Cachar,788118.0,0.0,1.0,0.0
2025-09-02,Assam,Charaideo,785691.0,1.0,1.0,0.0
2025-09-02,Assam,Charaideo,785692.0,1.0,0.0,0.0
2025-09-02,Assam,Chirang,783375.0,1.0,1.0,0.0
2025-09-02,Assam,Chirang,783390.0,3.0,4.0,0.0
2025-09-02,Assam,Darrang,784144.0,5.0,5.0,0.0
2025-09-02,Assam,Dhemaji,787061.0,2.0,0.0,1.0
2025-09-02,Assam,Dhubri,783131.0,5.0,1.0,0.0
2025-09-02,Assam,Dhubri,783331.0,17.0,7.0,0.0
2025-09-02,Assam,Dhubri,783376.0,3.0,1.0,0.0
2025-09-02,Assam,Dibrugarh,786007.0,3.0,0.0,0.0
2025-09-02,Assam,Dibrugarh,786101.0,0.0,1.0,0.0
2025-09-02,Assam,Dibrugarh,786612.0,1.0,1.0,0.0
2025-09-02,Assam,Dibrugarh,786622.0,1.0,1.0,0.0
2025-09-02,Assam,Goalpara,783101.0,17.0,7.0,1.0
2025-09-02,Assam,Goalpara,783123.0,5.0,0.0,0.0
2025-09-02,Assam,Golaghat,785626.0,7.0,3.0,1.0
2025-09-02,Assam,Hailakandi,788113.0,1.0,2.0,0.0
2025-09-02,Assam,Hailakandi,788150.0,18.0,3.0,0.0
2025-09-02,Assam,Hailakandi,788160.0,0.0,1.0,0.0
2025-09-02,Assam,Hailakandi,788162.0,13.0,3.0,0.0
2025-09-02,Assam,Hailakandi,788165.0,3.0,2.0,0.0
2025-09-02,Assam,Hojai,782447.0,5.0,1.0,0.0
2025-09-02,Assam,Jorhat,785010.0,2.0,0.0,0.0
2025-09-02,Assam,Jorhat,785104.0,0.0,1.0,0.0
2025-09-02,Assam,Jorhat,785633.0,3.0,0.0,0.0
2025-09-02,Assam,Kamrup,781014.0,1.0,2.0,0.0
2025-09-02,Assam,Kamrup,781020.0,1.0,0.0,0.0
2025-09-02,Assam,Kamrup,781037.0,1.0,1.0,0.0
2025-09-02,Assam,Kamrup,781101.0,0.0,1.0,0.0
2025-09-02,Assam,Kamrup,781121.0,3.0,0.0,0.0
2025-09-02,Assam,Kamrup,781124.0,3.0,0.0,0.0
2025-09-02,Assam,Kamrup,781376.0,1.0,0.0,0.0
2025-09-02,Assam,Kamrup,781381.0,4.0,1.0,0.0
2025-09-02,Assam,Kamrup Metro,781001.0,3.0,2.0,0.0
2025-09-02,Assam,Kamrup Metro,781009.0,2.0,0.0,0.0
2025-09-02,Assam,Kamrup Metro,781012.0,0.0,4.0,0.0
2025-09-02,Assam,Kamrup Metro,781028.0,0.0,0.0,1.0
2025-09-02,Assam,Kamrup Metro,781040.0,1.0,0.0,0.0
2025-09-02,Assam,Kamrup Metro,781150.0,3.0,1.0,0.0
2025-09-02,Assam,Karbi Anglong,782450.0,1.0,10.0,2.0
2025-09-02,Assam,Karbi Anglong,782482.0,0.0,0.0,3.0
2025-09-02,Assam,Sribhumi,788156.0,1.0,2.0,0.0
2025-09-02,Assam,Sribhumi,788725.0,10.0,3.0,0.0
2025-09-02,Assam,Sribhumi,788733.0,0.0,1.0,0.0
2025-09-02,Assam,Sribhumi,788734.0,13.0,4.0,0.0
2025-09-02,Assam,Sribhumi,788736.0,3.0,3.0,0.0
2025-09-02,Assam,Sribhumi,788806.0,10.0,6.0,0.0
2025-09-02,Assam,Kokrajhar,783336.0,1.0,0.0,0.0
2025-09-02,Assam,Kokrajhar,783345.0,3.0,1.0,0.0
2025-09-02,Assam,Lakhimpur,787031.0,10.0,1.0,0.0
2025-09-02,Assam,Lakhimpur,787033.0,2.0,0.0,0.0
2025-09-02,Assam,Lakhimpur,787051.0,2.0,4.0,0.0
2025-09-02,Assam,Lakhimpur,787052.0,5.0,2.0,0.0
2025-09-02,Assam,Lakhimpur,787054.0,17.0,3.0,0.0
2025-09-02,Assam,Majuli,785106.0,1.0,2.0,0.0
2025-09-02,Assam,Majuli,785614.0,1.0,0.0,0.0
2025-09-02,Assam,Marigaon,782103.0,4.0,0.0,0.0
2025-09-02,Assam,Marigaon,782126.0,11.0,9.0,0.0
2025-09-02,Assam,Nagaon,782002.0,13.0,4.0,0.0
2025-09-02,Assam,Nagaon,782123.0,17.0,4.0,0.0
2025-09-02,Assam,Nagaon,782125.0,21.0,6.0,0.0
2025-09-02,Assam,Nagaon,782126.0,1.0,0.0,0.0
2025-09-02,Assam,Nagaon,782428.0,3.0,0.0,0.0
2025-09-02,Assam,Nagaon,782440.0,9.0,5.0,0.0
2025-09-02,Assam,Nagaon,782442.0,1.0,0.0,0.0
2025-09-02,Assam,Nagaon,782447.0,0.0,1.0,0.0
2025-09-02,Assam,Nalbari,781303.0,1.0,1.0,0.0
2025-09-02,Assam,Nalbari,781339.0,0.0,1.0,0.0
2025-09-02,Assam,Dima Hasao,788819.0,3.0,0.0,0.0
2025-09-02,Assam,Dima Hasao,788931.0,2.0,0.0,0.0
2025-09-02,Assam,Sivasagar,785640.0,1.0,2.0,0.0
2025-09-02,Assam,Sivasagar,785664.0,0.0,1.0,0.0
2025-09-02,Assam,Sivasagar,785665.0,0.0,1.0,0.0
2025-09-02,Assam,Sonitpur,784001.0,2.0,5.0,0.0
2025-09-02,Assam,Sonitpur,784025.0,10.0,2.0,0.0
2025-09-02,Assam,Sonitpur,784103.0,1.0,0.0,0.0
2025-09-02,Assam,Sonitpur,784105.0,1.0,0.0,0.0
2025-09-02,Assam,Sonitpur,784117.0,11.0,4.0,0.0
2025-09-02,Assam,Sonitpur,784176.0,4.0,3.0,0.0
2025-09-02,Assam,Sonitpur,784178.0,2.0,1.0,0.0
2025-09-02,Assam,Sonitpur,784504.0,0.0,1.0,0.0
2025-09-02,Assam,South Salmara Mancachar,783128.0,2.0,0.0,0.0
2025-09-02,Assam,South Salmara Mancachar,783135.0,7.0,2.0,0.0
2025-09-02,Assam,Sribhumi,788152.0,0.0,1.0,0.0
2025-09-02,Assam,Tinsukia,786146.0,0.0,1.0,0.0
2025-09-02,Assam,Tinsukia,786153.0,2.0,1.0,0.0
2025-09-02,Assam,Tinsukia,786155.0,3.0,0.0,0.0
2025-09-02,Assam,Tinsukia,786183.0,0.0,1.0,0.0
2025-09-02,Assam,Tinsukia,786188.0,0.0,3.0,0.0
2025-09-02,Assam,Udalguri,784507.0,1.0,7.0,0.0
2025-09-02,Assam,Udalguri,784509.0,4.0,4.0,0.0
2025-09-02,Assam,Udalguri,784528.0,1.0,0.0,0.0
2025-09-02,Assam,West Karbi Anglong,782410.0,0.0,0.0,2.0
2025-09-02,Bihar,Araria,854102.0,2.0,3.0,0.0
2025-09-02,Bihar,Araria,854311.0,30.0,13.0,0.0
2025-09-02,Bihar,Araria,854328.0,0.0,1.0,0.0
2025-09-02,Bihar,Araria,854333.0,16.0,5.0,0.0
2025-09-02,Bihar,Araria,854335.0,10.0,7.0,0.0
2025-09-02,Bihar,Araria,854336.0,1.0,2.0,0.0
2025-09-02,Bihar,Arwal,804419.0,0.0,7.0,0.0
2025-09-02,Bihar,Aurangabad,824103.0,3.0,3.0,0.0
2025-09-02,Bihar,Aurangabad,824112.0,1.0,7.0,1.0
2025-09-02,Bihar,Aurangabad,824116.0,0.0,2.0,0.0
2025-09-02,Bihar,Aurangabad,824218.0,1.0,0.0,0.0
2025-09-02,Bihar,Banka,813101.0,11.0,6.0,0.0
2025-09-02,Bihar,Banka,813107.0,4.0,7.0,0.0
2025-09-02,Bihar,Banka,813108.0,1.0,0.0,0.0
2025-09-02,Bihar,Begusarai,848202.0,9.0,5.0,1.0
2025-09-02,Bihar,Begusarai,851112.0,18.0,9.0,0.0
2025-09-02,Bihar,Begusarai,851115.0,1.0,1.0,0.0
2025-09-02,Bihar,Begusarai,851122.0,1.0,2.0,0.0
2025-09-02,Bihar,Begusarai,851128.0,4.0,1.0,0.0
2025-09-02,Bihar,Begusarai,851131.0,6.0,8.0,0.0
2025-09-02,Bihar,Begusarai,851217.0,8.0,10.0,0.0
2025-09-02,Bihar,Bhagalpur,813105.0,1.0,5.0,0.0
2025-09-02,Bihar,Bhagalpur,853204.0,4.0,4.0,0.0
2025-09-02,Bihar,Bhojpur,802134.0,1.0,0.0,0.0
2025-09-02,Bihar,Bhojpur,802158.0,0.0,9.0,0.0
2025-09-02,Bihar,Bhojpur,802161.0,4.0,14.0,0.0
2025-09-02,Bihar,Buxar,802103.0,2.0,2.0,0.0
2025-09-02,Bihar,Buxar,802113.0,1.0,3.0,0.0
2025-09-02,Bihar,Buxar,802131.0,1.0,3.0,0.0
2025-09-02,Bihar,Darbhanga,846009.0,6.0,3.0,0.0
2025-09-02,Bihar,Darbhanga,847103.0,7.0,2.0,0.0
2025-09-02,Bihar,Darbhanga,847201.0,17.0,6.0,0.0
2025-09-02,Bihar,Darbhanga,847233.0,9.0,1.0,0.0
2025-09-02,Bihar,Darbhanga,847307.0,0.0,5.0,1.0
2025-09-02,Bihar,Darbhanga,847405.0,7.0,3.0,0.0
2025-09-02,Bihar,Darbhanga,847422.0,6.0,1.0,0.0
2025-09-02,Bihar,Darbhanga,847429.0,0.0,1.0,0.0
2025-09-02,Bihar,Purbi Champaran,845315.0,0.0,2.0,0.0
2025-09-02,Bihar,Purbi Champaran,845401.0,8.0,10.0,0.0
2025-09-02,Bihar,Purbi Champaran,845414.0,2.0,6.0,0.0
2025-09-02,Bihar,Purbi Champaran,845416.0,5.0,23.0,0.0
2025-09-02,Bihar,Purbi Champaran,845417.0,3.0,28.0,0.0
2025-09-02,Bihar,Purbi Champaran,845418.0,9.0,11.0,0.0
2025-09-02,Bihar,Purbi Champaran,845422.0,0.0,6.0,1.0
2025-09-02,Bihar,Purbi Champaran,845423.0,2.0,5.0,0.0
2025-09-02,Bihar,Purbi Champaran,845424.0,4.0,2.0,0.0
2025-09-02,Bihar,Purbi Champaran,845430.0,1.0,1.0,0.0
2025-09-02,Bihar,Purbi Champaran,845456.0,1.0,1.0,0.0
2025-09-02,Bihar,Purbi Champaran,845458.0,2.0,5.0,0.0
2025-09-02,Bihar,Gaya,804403.0,1.0,5.0,0.0
2025-09-02,Bihar,Gaya,804407.0,0.0,1.0,0.0
2025-09-02,Bihar,Gaya,823002.0,4.0,18.0,0.0
2025-09-02,Bihar,Gaya,824208.0,1.0,2.0,0.0
2025-09-02,Bihar,Gaya,824219.0,0.0,1.0,0.0
2025-09-02,Bihar,Gopalganj,841227.0,0.0,1.0,0.0
2025-09-02,Bihar,Gopalganj,841407.0,3.0,10.0,0.0
2025-09-02,Bihar,Gopalganj,841409.0,3.0,12.0,0.0
2025-09-02,Bihar,Gopalganj,841416.0,1.0,1.0,0.0
2025-09-02,Bihar,Gopalganj,841441.0,1.0,1.0,0.0
2025-09-02,Bihar,Gopalganj,841503.0,1.0,3.0,0.0
2025-09-02,Bihar,Gopalganj,841508.0,12.0,10.0,0.0
2025-09-02,Bihar,Jamui,811301.0,4.0,13.0,0.0
2025-09-02,Bihar,Jamui,811310.0,1.0,0.0,0.0
2025-09-02,Bihar,Jamui,811311.0,2.0,0.0,0.0
2025-09-02,Bihar,Jamui,811315.0,3.0,13.0,0.0
2025-09-02,Bihar,Jamui,811316.0,2.0,2.0,0.0
2025-09-02,Bihar,Jehanabad,804406.0,0.0,1.0,0.0
2025-09-02,Bihar,Jehanabad,804407.0,3.0,9.0,0.0
2025-09-02,Bihar,Katihar,854103.0,7.0,6.0,0.0
2025-09-02,Bihar,Katihar,854113.0,7.0,6.0,0.0
2025-09-02,Bihar,Katihar,854114.0,7.0,5.0,1.0
2025-09-02,Bihar,Katihar,854115.0,6.0,9.0,0.0
2025-09-02,Bihar,Khagaria,851201.0,3.0,15.0,0.0
2025-09-02,Bihar,Khagaria,851203.0,9.0,7.0,0.0
2025-09-02,Bihar,Khagaria,852161.0,6.0,14.0,0.0
2025-09-02,Bihar,Kishanganj,855106.0,1.0,0.0,0.0
2025-09-02,Bihar,Lakhisarai,811106.0,4.0,13.0,0.0
2025-09-02,Bihar,Lakhisarai,811311.0,15.0,14.0,0.0
2025-09-02,Bihar,Madhepura,852114.0,6.0,4.0,0.0
2025-09-02,Bihar,Madhepura,852121.0,1.0,4.0,0.0
2025-09-02,Bihar,Madhubani,847215.0,2.0,3.0,0.0
2025-09-02,Bihar,Madhubani,847222.0,3.0,2.0,0.0
2025-09-02,Bihar,Madhubani,847238.0,1.0,1.0,2.0
2025-09-02,Bihar,Madhubani,847239.0,0.0,2.0,0.0
2025-09-02,Bihar,Madhubani,847402.0,2.0,4.0,0.0
2025-09-02,Bihar,Madhubani,847421.0,3.0,7.0,0.0
2025-09-02,Bihar,Madhubani,847424.0,1.0,0.0,0.0
2025-09-02,Bihar,Munger,811212.0,0.0,2.0,0.0
2025-09-02,Bihar,Munger,811211.0,10.0,12.0,0.0
2025-09-02,Bihar,Munger,813201.0,2.0,5.0,0.0
2025-09-02,Bihar,Muzaffarpur,842004.0,0.0,3.0,0.0
2025-09-02,Bihar,Muzaffarpur,843107.0,3.0,2.0,0.0
2025-09-02,Bihar,Muzaffarpur,843120.0,3.0,5.0,0.0
2025-09-02,Bihar,Muzaffarpur,843122.0,3.0,0.0,0.0
2025-09-02,Bihar,Muzaffarpur,843125.0,13.0,10.0,0.0
2025-09-02,Bihar,Muzaffarpur,843146.0,3.0,2.0,0.0
2025-09-02,Bihar,Nalanda,801305.0,1.0,3.0,0.0
2025-09-02,Bihar,Nalanda,803110.0,3.0,6.0,0.0
2025-09-02,Bihar,Nalanda,803115.0,0.0,3.0,0.0
2025-09-02,Bihar,Nalanda,803119.0,0.0,12.0,0.0
2025-09-02,Bihar,Nalanda,803213.0,1.0,1.0,0.0
2025-09-02,Bihar,Nawada,805102.0,0.0,1.0,0.0
2025-09-02,Bihar,Nawada,805103.0,5.0,11.0,0.0
2025-09-02,Bihar,Nawada,805110.0,2.0,14.0,0.0
2025-09-02,Bihar,Nawada,805121.0,1.0,9.0,0.0
2025-09-02,Bihar,Nawada,805127.0,0.0,1.0,0.0
2025-09-02,Bihar,Patna,800002.0,2.0,6.0,0.0
2025-09-02,Bihar,Patna,800004.0,0.0,3.0,0.0
2025-09-02,Bihar,Patna,800012.0,1.0,3.0,0.0
2025-09-02,Bihar,Patna,800027.0,0.0,1.0,0.0
2025-09-02,Bihar,Purnia,853204.0,0.0,1.0,0.0
2025-09-02,Bihar,Purnia,854101.0,2.0,1.0,0.0
2025-09-02,Bihar,Purnia,854201.0,3.0,5.0,0.0
2025-09-02,Bihar,Purnia,854330.0,17.0,7.0,0.0
2025-09-02,Bihar,Rohtas,802216.0,0.0,2.0,0.0
2025-09-02,Bihar,Rohtas,802217.0,1.0,1.0,0.0
2025-09-02,Bihar,Rohtas,802218.0,4.0,6.0,0.0
2025-09-02,Bihar,Rohtas,802221.0,0.0,1.0,0.0
2025-09-02,Bihar,Rohtas,802226.0,1.0,3.0,0.0
2025-09-02,Bihar,Rohtas,821108.0,1.0,2.0,0.0
2025-09-02,Bihar,Rohtas,821111.0,0.0,1.0,0.0
2025-09-02,Bihar,Rohtas,821112.0,4.0,8.0,0.0
2025-09-02,Bihar,Rohtas,821302.0,0.0,1.0,0.0
2025-09-02,Bihar,Saharsa,852124.0,5.0,7.0,0.0
2025-09-02,Bihar,Saharsa,852217.0,5.0,12.0,0.0
2025-09-02,Bihar,Samastipur,848121.0,1.0,2.0,0.0
2025-09-02,Bihar,Samastipur,848127.0,4.0,2.0,0.0
2025-09-02,Bihar,Samastipur,848130.0,6.0,6.0,0.0
2025-09-02,Bihar,Samastipur,848132.0,6.0,4.0,0.0
2025-09-02,Bihar,Samastipur,848206.0,5.0,3.0,0.0
2025-09-02,Bihar,Samastipur,848208.0,2.0,3.0,0.0
2025-09-02,Bihar,Samastipur,848502.0,4.0,2.0,0.0
2025-09-02,Bihar,Samastipur,848125.0,1.0,1.0,0.0
2025-09-02,Bihar,Saran,841101.0,6.0,16.0,0.0
2025-09-02,Bihar,Saran,841202.0,1.0,1.0,0.0
2025-09-02,Bihar,Saran,841212.0,1.0,4.0,0.0
2025-09-02,Bihar,Saran,841215.0,2.0,7.0,0.0
2025-09-02,Bihar,Saran,841218.0,0.0,1.0,0.0
2025-09-02,Bihar,Saran,841222.0,0.0,2.0,0.0
2025-09-02,Bihar,Saran,841410.0,7.0,6.0,0.0
2025-09-02,Bihar,Saran,841412.0,2.0,1.0,0.0
2025-09-02,Bihar,Saran,841421.0,2.0,3.0,0.0
2025-09-02,Bihar,Saran,841443.0,8.0,5.0,0.0
2025-09-02,Bihar,Sheikhpura,811105.0,1.0,1.0,0.0
2025-09-02,Bihar,Sheohar,843327.0,0.0,1.0,0.0
2025-09-02,Bihar,Sitamarhi,843302.0,9.0,21.0,0.0
2025-09-02,Bihar,Sitamarhi,843311.0,5.0,3.0,0.0
2025-09-02,Bihar,Sitamarhi,843320.0,4.0,3.0,0.0
2025-09-02,Bihar,Sitamarhi,843328.0,4.0,1.0,0.0
2025-09-02,Bihar,Siwan,841203.0,2.0,10.0,0.0
2025-09-02,Bihar,Siwan,841227.0,5.0,9.0,0.0
2025-09-02,Bihar,Siwan,841237.0,3.0,2.0,0.0
2025-09-02,Bihar,Siwan,841243.0,3.0,2.0,0.0
2025-09-02,Bihar,Siwan,841286.0,1.0,7.0,0.0
2025-09-02,Bihar,Siwan,841407.0,1.0,0.0,0.0
2025-09-02,Bihar,Siwan,841420.0,0.0,1.0,0.0
2025-09-02,Bihar,Siwan,841435.0,4.0,6.0,0.0
2025-09-02,Bihar,Siwan,841436.0,3.0,0.0,0.0
2025-09-02,Bihar,Siwan,841439.0,5.0,6.0,1.0
2025-09-02,Bihar,Siwan,841507.0,2.0,2.0,0.0
2025-09-02,Bihar,Siwan,841509.0,0.0,3.0,0.0
2025-09-02,Bihar,Supaul,847408.0,1.0,0.0,1.0
2025-09-02,Bihar,Supaul,852214.0,1.0,5.0,0.0
2025-09-02,Bihar,Supaul,854340.0,0.0,4.0,0.0
2025-09-02,Bihar,Vaishali,844114.0,4.0,24.0,0.0
2025-09-02,Bihar,Vaishali,844115.0,2.0,2.0,0.0
2025-09-02,Bihar,Vaishali,844117.0,3.0,6.0,0.0
2025-09-02,Bihar,Vaishali,844118.0,4.0,5.0,0.0
2025-09-02,Bihar,Vaishali,844126.0,3.0,6.0,0.0
2025-09-02,Bihar,Vaishali,844503.0,1.0,13.0,0.0
2025-09-02,Bihar,Vaishali,844507.0,2.0,8.0,0.0
2025-09-02,Bihar,Pashchim Champaran,845103.0,0.0,7.0,0.0
2025-09-02,Bihar,Pashchim Champaran,845106.0,11.0,10.0,0.0
2025-09-02,Chhattisgarh,Balod,491226.0,4.0,0.0,0.0
2025-09-02,Chhattisgarh,Balod,491227.0,7.0,0.0,0.0
2025-09-02,Chhattisgarh,Balodabazar-Bhatapara,493222.0,3.0,0.0,0.0
2025-09-02,Chhattisgarh,Balodabazar-Bhatapara,493228.0,2.0,0.0,0.0
2025-09-02,Chhattisgarh,Balrampur-Ramanujganj,497220.0,8.0,2.0,0.0
2025-09-02,Chhattisgarh,Bastar,494223.0,1.0,1.0,0.0
2025-09-02,Chhattisgarh,Bemetara,491332.0,4.0,0.0,0.0
2025-09-02,Chhattisgarh,Bemetara,491340.0,5.0,2.0,0.0
2025-09-02,Chhattisgarh,Bemetara,491888.0,1.0,0.0,0.0
2025-09-02,Chhattisgarh,Bijapur,494447.0,1.0,4.0,0.0
2025-09-02,Chhattisgarh,Bilaspur,495006.0,5.0,0.0,0.0
2025-09-02,Chhattisgarh,Bilaspur,495118.0,4.0,0.0,0.0
2025-09-02,Chhattisgarh,Bilaspur,495119.0,3.0,6.0,0.0
2025-09-02,Chhattisgarh,Bilaspur,495449.0,2.0,1.0,0.0
2025-09-02,Chhattisgarh,Bilaspur,495555.0,2.0,0.0,0.0
2025-09-02,Chhattisgarh,Bilaspur,495559.0,2.0,0.0,0.0
2025-09-02,Chhattisgarh,Dakshin Bastar Dantewada,494552.0,2.0,0.0,0.0
2025-09-02,Chhattisgarh,Dakshin Bastar Dantewada,494556.0,2.0,0.0,0.0
